ITINERARY_ID,PORT_ID,DAY,DISTANCE
388593,002847,1,644.51
388593,L29645,3,96.24
388593,002840,4,72.98
388593,L25266,5,46.29
388593,002829,6,139.4
388593,CMS025,7,625.67
388595,002847,1,782.82
388595,000591,3,258.69
388595,000396,5,235.85
388595,002825,6,205.84
388595,000784,7,0.0
388595,000784,8,196.67
388595,002824,9,636.03
388595,002841,11,106.33
388595,CMS201,12,482.66
388595,002839,14,202.03
388597,002847,1,782.82
388597,000591,3,258.69
388597,000396,5,235.85
388597,002825,6,205.84
388597,000784,7,0.0
388597,000784,8,196.67
388597,002824,9,636.03
388597,002841,11,106.33
388597,CMS201,12,482.66
388597,002839,14,202.03
373901,002849,1,566.07
373901,000591,3,157.98
373901,002828,4,475.92
373901,002825,6,205.84
373901,000784,7,0.0
373901,000784,8,196.67
373901,002824,9,248.92
373901,000396,10,421.56
373901,002841,12,106.33
373901,CMS201,13,544.62
388599,002847,1,782.82
388599,000591,3,258.69
388599,000396,5,235.85
388599,002825,6,205.84
388599,000784,7,0.0
388599,000784,8,196.67
388599,002824,9,636.03
388599,002841,11,106.33
388599,CMS201,12,482.66
388599,002839,14,202.03
388601,002847,1,782.82
388601,000591,3,258.69
388601,000396,5,235.85
388601,002825,6,205.84
388601,000784,7,0.0
388601,000784,8,196.67
388601,002824,9,636.03
388601,002841,11,106.33
388601,CMS201,12,482.66
388601,002839,14,202.03
388603,002847,1,460.54
388603,L44064,3,174.45
388603,000613,4,0.0
388603,000613,5,101.21
388603,002839,6,186.49
388603,002822,7,78.37
388603,003441,8,86.89
388605,002847,1,460.54
388605,L44064,3,174.45
388605,000613,4,0.0
388605,000613,5,101.21
388605,002839,6,186.49
388605,002822,7,78.37
388605,003441,8,86.89
373911,002849,1,449.29
373911,001439,3,133.59
373911,000590,4,10.86
373911,002830,4,35.73
373911,002831,5,115.73
373911,002829,6,512.93
388607,002847,1,460.54
388607,L44064,3,174.45
388607,000613,4,0.0
388607,000613,5,101.21
388607,002839,6,186.49
388607,002822,7,78.37
388607,003441,8,86.89
388609,002847,1,460.54
388609,L44064,3,174.45
388609,000613,4,0.0
388609,000613,5,101.21
388609,002839,6,186.49
388609,002822,7,78.37
388609,003441,8,86.89
388611,002847,1,706.68
388611,001439,3,69.0
388611,002829,4,84.95
388611,002830,5,10.86
388611,000590,5,44.09
388611,CMS006,6,578.49
388611,002833,8,187.43
388611,002835,9,270.22
388611,L44071,10,87.07
388611,002834,11,678.19
388611,CMS025,13,625.67
388613,002847,1,706.68
388613,001439,3,69.0
388613,002829,4,84.95
388613,002830,5,10.86
388613,000590,5,44.09
388613,CMS006,6,578.49
388613,002833,8,187.43
388613,002835,9,270.22
388613,L44071,10,87.07
388613,002834,11,678.19
388613,CMS025,13,625.67
388615,002847,1,706.68
388615,001439,3,69.0
388615,002829,4,84.95
388615,002830,5,10.86
388615,000590,5,44.09
388615,CMS006,6,578.49
388615,002833,8,187.43
388615,002835,9,270.22
388615,L44071,10,87.07
388615,002834,11,678.19
388615,CMS025,13,625.67
388617,002847,1,706.68
388617,001439,3,69.0
388617,002829,4,84.95
388617,002830,5,10.86
388617,000590,5,44.09
388617,CMS006,6,578.49
388617,002833,8,187.43
388617,002835,9,270.22
388617,L44071,10,87.07
388617,002834,11,678.19
388617,CMS025,13,625.67
388619,001628,1,294.34
388619,000531,3,169.53
388619,004070,4,75.62
388619,002836,5,179.51
388619,L27761,6,138.5
388619,002820,7,279.4
388619,L47106,8,131.48
388619,CMS003,9,156.44
388619,003441,10,241.75
388619,002839,11,186.49
388619,002822,12,118.35
388621,001628,1,294.34
388621,000531,3,169.53
388621,004070,4,75.62
388621,002836,5,179.51
388621,L27761,6,138.5
388621,002820,7,279.4
388621,L47106,8,131.48
388621,CMS003,9,156.44
388621,003441,10,241.75
388621,002839,11,186.49
388621,002822,12,118.35
388621,002847,13,283.55
388623,001628,1,294.34
388623,000531,3,169.53
388623,004070,4,75.62
388623,002836,5,179.51
388623,L27761,6,138.5
388623,002820,7,279.4
388623,L47106,8,131.48
388623,CMS003,9,156.44
388623,003441,10,241.75
388623,002839,11,186.49
388623,002822,12,118.35
388623,002847,13,283.55
388625,001628,1,294.34
388625,000531,3,169.53
388625,004070,4,75.62
388625,002836,5,179.51
388625,L27761,6,138.5
388625,002820,7,279.4
388625,L47106,8,131.48
388625,CMS003,9,156.44
388625,003441,10,241.75
388625,002839,11,186.49
388625,002822,12,118.35
388625,002847,13,283.55
373921,002849,1,648.12
373921,L26343,3,347.34
373921,L47118,4,200.52
373921,002833,5,187.43
373921,002835,6,270.22
373921,L44071,7,613.46
373921,002829,9,115.73
373921,002831,10,153.32
373921,003435,11,282.76
373921,001439,12,449.29
388627,001628,1,294.34
388627,000531,3,169.53
388627,004070,4,75.62
388627,002836,5,179.51
388627,L27761,6,138.5
388627,002820,7,279.4
388627,L47106,8,131.48
388627,CMS003,9,156.44
388627,003441,10,241.75
388627,002839,11,186.49
388627,002822,12,118.35
388627,002847,13,283.55
388629,002849,1,316.93
388629,L29482,2,101.37
388629,002839,3,202.03
388631,002849,1,316.93
388631,L29482,2,101.37
388631,002839,3,202.03
388633,002849,1,316.93
388633,L29482,2,101.37
388633,002839,3,202.03
388635,002847,1,221.48
388635,CMS003,2,219.71
388635,CMS004,3,218.84
388635,002820,4,275.01
388635,002867,5,80.68
388635,002836,6,243.45
373931,002849,1,546.21
373931,002828,3,475.92
373931,002825,5,205.84
373931,000784,6,0.0
373931,000784,7,196.67
373931,002824,8,225.99
373931,002266,9,510.05
373931,L47722,11,112.32
373931,CMS201,12,296.62
373931,000591,13,566.07
373941,002849,1,941.39
373941,000622,4,142.52
373941,CMS020,5,144.35
373941,CMS017,6,781.65
373941,CMS006,8,115.88
373941,003435,9,226.74
373941,002829,10,119.07
373941,L29645,11,228.6
373941,L25263,12,202.02
373941,L23103,13,213.36
373951,002849,1,512.93
373951,002829,3,119.07
373951,L29645,4,96.24
373951,002840,5,49.24
373951,L47222,6,442.51
387699,000543,1,0.0
387699,000543,2,73.33
387699,000545,3,187.07
387699,L48488,4,206.55
387699,000483,5,628.78
387699,002101,7,253.47
387699,L48486,8,0.0
387699,L48486,9,246.07
387699,L48467,10,239.65
387699,L48463,12,668.02
387699,L48483,14,337.88
387701,000543,1,0.0
387701,000543,2,73.33
387701,000545,3,187.07
387701,L48488,4,206.55
387701,000483,5,628.78
387701,002101,7,253.47
387701,L48486,8,0.0
387701,L48486,9,246.07
387701,L48467,10,239.65
387701,L48463,12,668.02
387701,L48483,14,337.88
387703,000543,1,0.0
387703,000543,2,73.33
387703,000545,3,187.07
387703,L48488,4,206.55
387703,000483,5,628.78
387703,002101,7,253.47
387703,L48486,8,0.0
387703,L48486,9,246.07
387703,L48467,10,239.65
387703,L48463,12,668.02
387703,L48483,14,337.88
387705,000543,1,73.33
387705,000545,2,187.07
387705,L48488,3,206.55
387705,000483,4,628.78
387705,002101,6,253.47
387705,L48486,7,0.0
387705,L48486,8,246.07
387705,L48467,9,239.65
387705,L48463,11,668.02
387705,L48483,13,337.88
387705,000543,14,0.0
387707,000543,1,73.33
387707,000545,2,187.07
387707,L48488,3,206.55
387707,000483,4,628.78
387707,002101,6,253.47
387707,L48486,7,0.0
387707,L48486,8,246.07
387707,L48467,9,239.65
387707,L48463,11,668.02
387707,L48483,13,337.88
387707,000543,14,0.0
387709,000543,1,73.33
387709,000545,2,187.07
387709,L48488,3,206.55
387709,000483,4,628.78
387709,002101,6,253.47
387709,L48486,7,0.0
387709,L48486,8,246.07
387709,L48467,9,239.65
387709,L48463,11,668.02
387709,L48483,13,337.88
387709,000543,14,0.0
387711,L48486,1,0.0
387711,L48486,2,246.07
387711,L48467,3,239.65
387711,L48463,5,668.02
387711,L48483,7,337.88
387711,000543,8,0.0
387711,000543,9,73.33
387711,000545,10,187.07
387711,L48488,11,206.55
387711,000483,12,628.78
387711,002101,14,253.47
387713,L48486,1,0.0
387713,L48486,2,246.07
387713,L48467,3,239.65
387713,L48463,5,668.02
387713,L48483,7,337.88
387713,000543,8,0.0
387713,000543,9,73.33
387713,000545,10,187.07
387713,L48488,11,206.55
387713,000483,12,628.78
387713,002101,14,253.47
387715,L48486,1,0.0
387715,L48486,2,246.07
387715,L48467,3,239.65
387715,L48463,5,668.02
387715,L48483,7,337.88
387715,000543,8,0.0
387715,000543,9,73.33
387715,000545,10,187.07
387715,L48488,11,206.55
387715,000483,12,628.78
387715,002101,14,253.47
387717,L48486,1,246.07
387717,L48467,2,239.65
387717,L48463,4,668.02
387717,L48483,6,337.88
387717,000543,7,0.0
387717,000543,8,73.33
387717,000545,9,187.07
387717,L48488,10,206.55
387717,000483,11,628.78
387717,002101,13,253.47
387717,L48486,14,0.0
387719,L48486,1,246.07
387719,L48467,2,239.65
387719,L48463,4,668.02
387719,L48483,6,337.88
387719,000543,7,0.0
387719,000543,8,73.33
387719,000545,9,187.07
387719,L48488,10,206.55
387719,000483,11,628.78
387719,002101,13,253.47
387719,L48486,14,0.0
387721,L48486,1,246.07
387721,L48467,2,239.65
387721,L48463,4,668.02
387721,L48483,6,337.88
387721,000543,7,0.0
387721,000543,8,73.33
387721,000545,9,187.07
387721,L48488,10,206.55
387721,000483,11,628.78
387721,002101,13,253.47
387721,L48486,14,0.0
387769,001628,1,199.24
387769,002693,2,238.99
387769,000282,3,127.76
387769,000373,4,431.63
387769,002699,6,203.52
387769,000654,7,117.47
387771,001628,1,199.24
387771,002693,2,238.99
387771,000282,3,127.76
387771,000373,4,431.63
387771,002699,6,203.52
387771,000654,7,117.47
387773,001628,1,199.24
387773,002693,2,238.99
387773,000282,3,127.76
387773,000373,4,431.63
387773,002699,6,203.52
387773,000654,7,117.47
387775,001628,1,199.24
387775,002693,2,238.99
387775,000282,3,127.76
387775,000373,4,431.63
387775,002699,6,203.52
387775,000654,7,117.47
387775,001629,8,703.13
387775,001636,10,569.24
387775,CMS105,11,0.0
387775,CMS105,12,150.34
387775,003157,14,0.0
387777,001628,1,199.24
387777,002693,2,238.99
387777,000282,3,127.76
387777,000373,4,431.63
387777,002699,6,203.52
387777,000654,7,117.47
387777,001629,8,703.13
387777,001636,10,569.24
387777,CMS105,11,0.0
387777,CMS105,12,150.34
387777,003157,14,0.0
387779,001628,1,199.24
387779,002693,2,238.99
387779,000282,3,127.76
387779,000373,4,431.63
387779,002699,6,203.52
387779,000654,7,117.47
387779,001629,8,703.13
387779,001636,10,569.24
387779,CMS105,11,0.0
387779,CMS105,12,150.34
387779,003157,14,0.0
387781,001628,1,199.24
387781,002693,2,238.99
387781,000282,3,127.76
387781,000373,4,431.63
387781,002699,6,203.52
387781,000654,7,117.47
387781,001629,8,703.13
387781,001636,10,569.24
387781,CMS105,11,0.0
387781,CMS105,12,150.34
387781,003157,14,0.0
387781,003157,15,0.0
387783,001628,1,199.24
387783,002693,2,238.99
387783,000282,3,127.76
387783,000373,4,431.63
387783,002699,6,203.52
387783,000654,7,117.47
387783,001629,8,703.13
387783,001636,10,569.24
387783,CMS105,11,0.0
387783,CMS105,12,150.34
387783,003157,14,0.0
387783,003157,15,0.0
387785,001628,1,199.24
387785,002693,2,238.99
387785,000282,3,127.76
387785,000373,4,431.63
387785,002699,6,203.52
387785,000654,7,117.47
387785,001629,8,703.13
387785,001636,10,569.24
387785,CMS105,11,0.0
387785,CMS105,12,150.34
387785,003157,14,0.0
387785,003157,15,0.0
387787,001629,1,703.13
387787,001636,3,569.24
387787,CMS105,4,0.0
387787,CMS105,5,150.34
387787,003157,7,0.0
387787,003157,8,0.0
387787,003157,9,1511.57
387789,001629,1,703.13
387789,001636,3,569.24
387789,CMS105,4,0.0
387789,CMS105,5,150.34
387789,003157,7,0.0
387789,003157,8,0.0
387789,003157,9,1511.57
387791,001629,1,703.13
387791,001636,3,569.24
387791,CMS105,4,0.0
387791,CMS105,5,150.34
387791,003157,7,0.0
387791,003157,8,0.0
387791,003157,9,1511.57
387793,001629,1,703.13
387793,001636,3,569.24
387793,CMS105,4,0.0
387793,CMS105,5,150.34
387793,003157,7,0.0
387793,003157,8,0.0
387793,003157,9,1511.57
387793,002111,15,0.0
387795,001629,1,703.13
387795,001636,3,569.24
387795,CMS105,4,0.0
387795,CMS105,5,150.34
387795,003157,7,0.0
387795,003157,8,0.0
387795,003157,9,1511.57
387795,002111,15,0.0
388981,000719,1,110.44
388981,004263,2,285.99
388981,000013,3,104.38
388981,L01218,4,774.96
388981,001218,5,878.66
388981,L01211,6,495.49
388983,000719,1,704.3
388983,001984,3,81.53
388983,L15621,4,42.09
388983,L27691,5,440.43
388983,002049,6,148.13
388983,001181,7,111.87
388985,000719,1,312.92
388985,000013,3,205.04
388985,L01211,4,351.83
388985,006233,5,42.87
388985,001181,6,111.87
388985,000719,7,0.0
388987,000282,1,238.99
388987,002693,2,262.01
388987,001002,3,808.12
388987,001610,5,3039.84
388987,000013,12,104.38
388987,L01218,13,774.96
388987,001218,14,682.98
388987,001181,15,111.87
388989,000719,1,111.87
388989,001181,2,221.32
388989,000013,3,2990.61
388989,000158,10,763.06
388989,001628,12,353.14
388989,002050,13,80.44
388979,000719,1,165.96
388979,002049,2,231.37
388979,003907,3,52.01
388979,006233,4,115.9
388979,L01215,5,209.63
388979,L15663,6,56.54
388979,001181,7,111.87
389129,000282,1,360.96
389129,002634,3,190.7
389129,000654,4,159.04
389129,CMS095,5,176.18
389129,003087,6,217.12
389129,002628,7,159.67
389131,000282,1,360.96
389131,002634,3,190.7
389131,000654,4,159.04
389131,CMS095,5,176.18
389131,003087,6,276.16
389131,000373,7,127.76
389133,000282,1,529.85
389133,002625,3,219.72
389133,000531,4,276.24
389133,001002,5,65.58
389133,001628,6,199.24
389133,002693,7,238.99
389135,000282,1,700.68
389135,002627,3,196.33
389135,001629,4,308.13
389135,005186,5,138.34
389135,002697,6,307.01
389135,000373,7,127.76
389137,000282,1,542.31
389137,003588,3,206.1
389137,000676,4,323.48
389137,005186,5,138.34
389137,002697,6,247.97
389137,002628,7,159.67
373961,002849,1,548.41
373961,L29646,3,213.9
373961,002826,4,363.25
373961,000396,6,235.85
373961,002825,7,205.84
373961,000784,8,0.0
373961,000784,9,196.67
373961,002824,10,636.03
373961,002841,12,106.33
373961,CMS201,13,544.62
373971,002847,1,644.51
373971,L29645,3,96.24
373971,002840,4,72.98
373971,L25266,5,46.29
373971,002829,6,139.4
373971,CMS025,7,625.67
373981,002847,1,782.82
373981,000591,3,258.69
373981,000396,5,235.85
373981,002825,6,205.84
373981,000784,7,0.0
373981,000784,8,196.67
373981,002824,9,636.03
373981,002841,11,106.33
373981,CMS201,12,482.66
373981,002839,14,202.03
373991,002847,1,460.54
373991,L44064,3,174.45
373991,000613,4,0.0
373991,000613,5,101.21
373991,002839,6,186.49
373991,002822,7,78.37
373991,003441,8,86.89
374001,002847,1,706.68
374001,001439,3,69.0
374001,002829,4,84.95
374001,002830,5,10.86
374001,000590,5,44.09
374001,CMS006,6,578.49
374001,002833,8,187.43
374001,002835,9,270.22
374001,L44071,10,87.07
374001,002834,11,678.19
374001,CMS025,13,625.67
373333,000719,1,704.3
373333,001984,3,81.53
373333,L15621,4,42.09
373333,L27691,5,440.43
373333,002049,6,148.13
373333,001181,7,111.87
388791,002849,1,574.28
388791,002830,3,10.86
388791,000590,3,43.05
388791,002831,4,145.94
388791,001439,5,69.0
388791,002829,6,512.93
373343,000719,1,411.54
373343,L01218,3,105.66
373343,L01211,4,878.66
373343,001218,5,694.19
373343,000013,6,271.45
373343,L15663,7,109.96
373353,000719,1,111.87
373353,001181,2,158.56
373353,L01215,3,267.78
373353,002272,4,77.32
373353,L46050,5,382.3
373353,003907,6,231.37
373353,002049,7,165.96
373433,000282,1,238.99
373433,002693,2,199.24
373433,001628,3,763.06
373433,000158,5,2990.61
373433,000013,11,222.21
373433,002272,12,77.32
373433,L46050,13,976.46
373433,001218,14,682.98
373433,001181,15,111.87
373443,000719,1,111.87
373443,001181,2,682.98
373443,001218,3,694.19
373443,000013,4,2990.61
373443,000158,11,661.3
373443,002625,13,58.69
373443,001002,14,65.58
374013,001628,1,294.34
374013,000531,3,169.53
374013,004070,4,75.62
374013,002836,5,179.51
374013,L27761,6,138.5
374013,002820,7,279.4
374013,L47106,8,131.48
374013,CMS003,9,156.44
374013,003441,10,241.75
374013,002839,11,186.49
374013,002822,12,118.35
374013,002847,13,283.55
