ITINERARY_ID,PORT_ID,DAY,DISTANCE
387913,CMS105,,0
387913,CMS105,,177.82
387913,CMS018,,913.45
387913,867,,101.18
387915,3157,,0
387915,3157,,0
387915,3157,,150.34
387915,CMS105,,0
387915,CMS105,,177.82
387915,CMS018,,913.45
387915,867,,101.18
387917,3157,,0
387917,3157,,0
387917,3157,,150.34
387917,CMS105,,0
387917,CMS105,,177.82
387917,CMS018,,913.45
387917,867,,101.18
387919,3157,,0
387919,3157,,0
387919,3157,,150.34
387919,CMS105,,0
387919,CMS105,,177.82
387919,CMS018,,913.45
387919,867,,101.18
387921,3157,,0
387921,3157,,150.34
387921,CMS105,,0
387921,CMS105,,177.82
387921,CMS018,,913.45
387921,867,,101.18
387923,3157,,0
387923,3157,,150.34
387923,CMS105,,0
387923,CMS105,,177.82
387923,CMS018,,913.45
387923,867,,101.18
387925,3157,,0
387925,3157,,150.34
387925,CMS105,,0
387925,CMS105,,177.82
387925,CMS018,,913.45
387925,867,,101.18
387797,1629,,703.13
387797,1636,,569.24
387797,CMS105,,0
387797,CMS105,,150.34
387797,3157,,0
387797,3157,,0
387797,3157,,1511.57
387797,2111,,0
387799,3157,,0
387799,3157,,1511.57
387799,2111,,0
387799,2111,,231.82
387799,L42262,,351.1
387799,3990,,265.58
387799,L42265,,114.35
387799,L48492,,181.78
387799,L42266,,0
387801,3157,,0
387801,3157,,1511.57
387801,2111,,0
387801,2111,,231.82
387801,L42262,,351.1
387801,3990,,265.58
387801,L42265,,114.35
387801,L48492,,181.78
387801,L42266,,0
387803,3157,,0
387803,3157,,1511.57
387803,2111,,0
387803,2111,,231.82
387803,L42262,,351.1
387803,3990,,265.58
387803,L42265,,114.35
387803,L48492,,181.78
387803,L42266,,0
387805,3157,,1511.57
387805,2111,,0
387805,2111,,231.82
387805,L42262,,351.1
387805,3990,,265.58
387805,L42265,,114.35
387805,L48492,,181.78
387805,L42266,,0
387805,L42266,,0
387807,3157,,1511.57
387807,2111,,0
387807,2111,,231.82
387807,L42262,,351.1
387807,3990,,265.58
387807,L42265,,114.35
387807,L48492,,181.78
387807,L42266,,0
387807,L42266,,0
387809,3157,,1511.57
387809,2111,,0
387809,2111,,231.82
387809,L42262,,351.1
387809,3990,,265.58
387809,L42265,,114.35
387809,L48492,,181.78
387809,L42266,,0
387809,L42266,,0
387811,2111,,0
387811,2111,,231.82
387811,L42262,,351.1
387811,3990,,265.58
387811,L42265,,114.35
387811,L48492,,181.78
387811,L42266,,0
387811,L42266,,0
387811,L42266,,1204.07
387811,4966,,262.55
387811,L48490,,184.79
387811,L48482,,227.4
387813,2111,,0
387813,2111,,231.82
387813,L42262,,351.1
387813,3990,,265.58
387813,L42265,,114.35
387813,L48492,,181.78
387813,L42266,,0
387813,L42266,,0
387813,L42266,,1204.07
387813,4966,,262.55
387813,L48490,,184.79
387813,L48482,,227.4
387815,2111,,0
387815,2111,,231.82
387815,L42262,,351.1
387815,3990,,265.58
387815,L42265,,114.35
387815,L48492,,181.78
387815,L42266,,0
387815,L42266,,0
387815,L42266,,1204.07
387815,4966,,262.55
387815,L48490,,184.79
387815,L48482,,227.4
387817,2111,,231.82
387817,L42262,,351.1
387817,3990,,265.58
387817,L42265,,114.35
387817,L48492,,181.78
387817,L42266,,0
387817,L42266,,0
387817,L42266,,1204.07
387817,4966,,262.55
387817,L48490,,184.79
387817,L48482,,227.4
387817,4476,,0
387819,2111,,231.82
387819,L42262,,351.1
387819,3990,,265.58
387819,L42265,,114.35
387819,L48492,,181.78
387819,L42266,,0
387819,L42266,,0
387819,L42266,,1204.07
387819,4966,,262.55
387819,L48490,,184.79
387819,L48482,,227.4
387819,4476,,0
387821,2111,,231.82
387821,L42262,,351.1
387821,3990,,265.58
387821,L42265,,114.35
387821,L48492,,181.78
387821,L42266,,0
387821,L42266,,0
387821,L42266,,1204.07
387821,4966,,262.55
387821,L48490,,184.79
387821,L48482,,227.4
387821,4476,,0
387823,L42266,,0
387823,L42266,,1204.07
387823,4966,,262.55
387823,L48490,,184.79
387823,L48482,,227.4
387823,4476,,0
387823,4476,,321.74
387823,1447,,1065.46
387823,L48471,,251.25
387823,428,,144.68
387825,L42266,,0
387825,L42266,,1204.07
387825,4966,,262.55
387825,L48490,,184.79
387825,L48482,,227.4
387825,4476,,0
387825,4476,,321.74
387825,1447,,1065.46
387825,L48471,,251.25
387825,428,,144.68
387827,L42266,,0
387827,L42266,,1204.07
387827,4966,,262.55
387827,L48490,,184.79
387827,L48482,,227.4
387827,4476,,0
387827,4476,,321.74
387827,1447,,1065.46
387827,L48471,,251.25
387827,428,,144.68
387829,L42266,,1204.07
387829,4966,,262.55
387829,L48490,,184.79
387829,L48482,,227.4
387829,4476,,0
387829,4476,,321.74
387829,1447,,1065.46
387829,L48471,,251.25
387829,428,,144.68
387829,543,,0
387831,L42266,,1204.07
387831,4966,,262.55
387831,L48490,,184.79
387831,L48482,,227.4
387831,4476,,0
387831,4476,,321.74
387831,1447,,1065.46
387831,L48471,,251.25
387831,428,,144.68
387831,543,,0
387833,L42266,,1204.07
387833,4966,,262.55
387833,L48490,,184.79
387833,L48482,,227.4
387833,4476,,0
387833,4476,,321.74
387833,1447,,1065.46
387833,L48471,,251.25
387833,428,,144.68
387833,543,,0
387835,4476,,0
387835,4476,,321.74
387835,1447,,1065.46
387835,L48471,,251.25
387835,428,,144.68
387835,543,,0
387835,543,,73.33
387835,545,,187.07
387835,L48488,,206.55
387835,483,,628.78
387835,2101,,253.47
387837,4476,,0
387837,4476,,321.74
387837,1447,,1065.46
387837,L48471,,251.25
387837,428,,144.68
387837,543,,0
387837,543,,73.33
387837,545,,187.07
387837,L48488,,206.55
387837,483,,628.78
387837,2101,,253.47
387839,4476,,0
387839,4476,,321.74
387839,1447,,1065.46
387839,L48471,,251.25
387839,428,,144.68
387839,543,,0
387839,543,,73.33
387839,545,,187.07
387839,L48488,,206.55
387839,483,,628.78
387839,2101,,253.47
387841,4476,,321.74
387841,1447,,1065.46
387841,L48471,,251.25
387841,428,,144.68
387841,543,,0
387841,543,,73.33
387841,545,,187.07
387841,L48488,,206.55
387841,483,,628.78
387841,2101,,253.47
387841,L48486,,0
387843,4476,,321.74
387843,1447,,1065.46
387843,L48471,,251.25
387843,428,,144.68
387843,543,,0
387843,543,,73.33
387843,545,,187.07
387843,L48488,,206.55
387843,483,,628.78
387843,2101,,253.47
387843,L48486,,0
387845,4476,,321.74
387845,1447,,1065.46
387845,L48471,,251.25
387845,428,,144.68
387845,543,,0
387845,543,,73.33
387845,545,,187.07
387845,L48488,,206.55
387845,483,,628.78
387845,2101,,253.47
387845,L48486,,0
387855,L48486,,0
387855,L48486,,246.07
387855,L48467,,239.65
387855,L48463,,668.02
387855,L48483,,337.88
387855,543,,0
387855,543,,600.04
387855,L48462,,936.34
387855,1447,,321.74
387857,L48486,,0
387857,L48486,,246.07
387857,L48467,,239.65
387857,L48463,,668.02
387857,L48483,,337.88
387857,543,,0
387857,543,,600.04
387857,L48462,,936.34
387857,1447,,321.74
387859,L48486,,0
387859,L48486,,246.07
387859,L48467,,239.65
387859,L48463,,668.02
387859,L48483,,337.88
387859,543,,0
387859,543,,600.04
387859,L48462,,936.34
387859,1447,,321.74
387861,L48486,,246.07
387861,L48467,,239.65
387861,L48463,,668.02
387861,L48483,,337.88
387861,543,,0
387861,543,,600.04
387861,L48462,,936.34
387861,1447,,321.74
387861,4476,,0
387863,L48486,,246.07
387863,L48467,,239.65
387863,L48463,,668.02
387863,L48483,,337.88
387863,543,,0
387863,543,,600.04
387863,L48462,,936.34
387863,1447,,321.74
387863,4476,,0
387865,L48486,,246.07
387865,L48467,,239.65
387865,L48463,,668.02
387865,L48483,,337.88
387865,543,,0
387865,543,,600.04
387865,L48462,,936.34
387865,1447,,321.74
387865,4476,,0
387867,543,,0
387867,543,,600.04
387867,L48462,,936.34
387867,1447,,321.74
387867,4476,,0
387867,4476,,227.4
387867,L48482,,184.79
387867,L48490,,262.55
387867,4966,,1204.07
387869,543,,0
387869,543,,600.04
387869,L48462,,936.34
387869,1447,,321.74
387869,4476,,0
387869,4476,,227.4
387869,L48482,,184.79
387869,L48490,,262.55
387869,4966,,1204.07
387871,543,,0
387871,543,,600.04
387871,L48462,,936.34
387871,1447,,321.74
387871,4476,,0
387871,4476,,227.4
387871,L48482,,184.79
387871,L48490,,262.55
387871,4966,,1204.07
387873,543,,600.04
387873,L48462,,936.34
387873,1447,,321.74
387873,4476,,0
387873,4476,,227.4
387873,L48482,,184.79
387873,L48490,,262.55
387873,4966,,1204.07
387873,L42266,,0
387875,543,,600.04
387875,L48462,,936.34
387875,1447,,321.74
387875,4476,,0
387875,4476,,227.4
387875,L48482,,184.79
387875,L48490,,262.55
387875,4966,,1204.07
387875,L42266,,0
387877,543,,600.04
387877,L48462,,936.34
387877,1447,,321.74
387877,4476,,0
387877,4476,,227.4
387877,L48482,,184.79
387877,L48490,,262.55
387877,4966,,1204.07
387877,L42266,,0
387879,4476,,0
387879,4476,,227.4
387879,L48482,,184.79
387879,L48490,,262.55
387879,4966,,1204.07
387879,L42266,,0
387879,L42266,,0
387879,L42266,,76.51
387879,L42265,,114.35
387879,L48492,,182.57
387879,3990,,351.1
387879,L42262,,231.82
387881,4476,,0
387881,4476,,227.4
387881,L48482,,184.79
387881,L48490,,262.55
387881,4966,,1204.07
387881,L42266,,0
387881,L42266,,0
387881,L42266,,76.51
387881,L42265,,114.35
387881,L48492,,182.57
387881,3990,,351.1
387881,L42262,,231.82
387883,4476,,0
387883,4476,,227.4
387883,L48482,,184.79
387883,L48490,,262.55
387883,4966,,1204.07
387883,L42266,,0
387883,L42266,,0
387883,L42266,,76.51
387883,L42265,,114.35
387883,L48492,,182.57
387883,3990,,351.1
387883,L42262,,231.82
388531,2849,,566.07
388531,591,,157.98
388531,2828,,475.92
388531,2825,,205.84
388531,784,,0
388531,784,,196.67
388531,2824,,248.92
388531,396,,421.56
388531,2841,,106.33
388531,CMS201,,544.62
388533,2849,,566.07
388533,591,,157.98
388533,2828,,475.92
388533,2825,,205.84
388533,784,,0
388533,784,,196.67
388533,2824,,248.92
388533,396,,421.56
388533,2841,,106.33
388533,CMS201,,544.62
388535,2849,,566.07
388535,591,,157.98
388535,2828,,475.92
388535,2825,,205.84
388535,784,,0
388535,784,,196.67
388535,2824,,248.92
388535,396,,421.56
388535,2841,,106.33
388535,CMS201,,544.62
389303,719,,704.3
389303,1984,,81.53
389303,L15621,,42.09
389303,L27691,,440.43
389303,2049,,148.13
389303,1181,,111.87
388537,2849,,566.07
388537,591,,157.98
388537,2828,,475.92
388537,2825,,205.84
388537,784,,0
388537,784,,196.67
388537,2824,,248.92
388537,396,,421.56
388537,2841,,106.33
388537,CMS201,,544.62
388539,2849,,449.29
388539,1439,,127.84
388539,2830,,10.86
388539,590,,43.05
388539,2831,,115.73
388539,2829,,512.93
388541,2849,,449.29
388541,1439,,133.59
388541,590,,10.86
388541,2830,,35.73
388541,2831,,115.73
388541,2829,,512.93
388543,2849,,449.29
388543,1439,,133.59
388543,590,,10.86
388543,2830,,35.73
388543,2831,,115.73
388543,2829,,512.93
388545,2849,,449.29
388545,1439,,133.59
388545,590,,10.86
388545,2830,,35.73
388545,2831,,115.73
388545,2829,,512.93
388547,2849,,648.12
388547,L26343,,347.34
388547,L47118,,200.52
388547,2833,,187.43
388547,2835,,270.22
388547,L44071,,613.46
388547,2829,,115.73
388547,2831,,153.32
388547,3435,,282.76
388547,1439,,449.29
388549,2849,,648.12
388549,L26343,,347.34
388549,L47118,,200.52
388549,2833,,187.43
388549,2835,,270.22
388549,L44071,,613.46
388549,2829,,115.73
388549,2831,,153.32
388549,3435,,282.76
388549,1439,,449.29
388551,2849,,648.12
388551,L26343,,347.34
388551,L47118,,200.52
388551,2833,,187.43
388551,2835,,270.22
388551,L44071,,613.46
388551,2829,,115.73
388551,2831,,153.32
388551,3435,,282.76
388551,1439,,449.29
388553,2849,,648.12
388553,L26343,,347.34
388553,L47118,,200.52
388553,2833,,187.43
388553,2835,,270.22
388553,L44071,,613.46
388553,2829,,115.73
388553,2831,,153.32
388553,3435,,282.76
388553,1439,,449.29
388555,2849,,546.21
388555,2828,,475.92
388555,2825,,205.84
388555,784,,0
388555,784,,196.67
388555,2824,,225.99
388555,2266,,510.05
388555,L47722,,112.32
388555,CMS201,,296.62
388555,591,,566.07
388557,2849,,546.21
388557,2828,,475.92
388557,2825,,205.84
388557,784,,0
388557,784,,196.67
388557,2824,,225.99
388557,2266,,510.05
388557,L47722,,112.32
388557,CMS201,,296.62
388557,591,,566.07
388559,2849,,546.21
388559,2828,,475.92
388559,2825,,205.84
388559,784,,0
388559,784,,196.67
388559,2824,,225.99
388559,2266,,510.05
388559,L47722,,112.32
388559,CMS201,,296.62
388559,591,,566.07
388561,2849,,546.21
388561,2828,,475.92
388561,2825,,205.84
388561,784,,0
388561,784,,196.67
388561,2824,,225.99
388561,2266,,510.05
388561,L47722,,112.32
388561,CMS201,,296.62
388561,591,,566.07
388563,2849,,941.39
388563,622,,142.52
388563,CMS020,,144.35
388563,CMS017,,781.65
388563,CMS006,,115.88
388563,3435,,226.74
388563,2829,,119.07
388563,L29645,,228.6
388563,L25263,,202.02
388563,L23103,,213.36
388565,2849,,941.39
388565,622,,142.52
388565,CMS020,,144.35
388565,CMS017,,781.65
388565,CMS006,,115.88
388565,3435,,226.74
388565,2829,,119.07
388565,L29645,,228.6
388565,L25263,,202.02
388565,L23103,,213.36
388567,2849,,941.39
388567,622,,142.52
388567,CMS020,,144.35
388567,CMS017,,781.65
388567,CMS006,,115.88
388567,3435,,226.74
388567,2829,,119.07
388567,L29645,,228.6
388567,L25263,,202.02
388567,L23103,,213.36
388569,2849,,941.39
388569,622,,142.52
388569,CMS020,,144.35
388569,CMS017,,781.65
388569,CMS006,,115.88
388569,3435,,226.74
388569,2829,,119.07
388569,L29645,,228.6
388569,L25263,,202.02
388569,L23103,,213.36
388571,2849,,512.93
388571,2829,,119.07
388571,L29645,,96.24
388571,2840,,49.24
388571,L47222,,442.51
388573,2849,,512.93
388573,2829,,119.07
388573,L29645,,96.24
388573,2840,,49.24
388573,L47222,,442.51
388575,2849,,512.93
388575,2829,,119.07
388575,L29645,,96.24
388575,2840,,49.24
388575,L47222,,442.51
388577,2849,,512.93
388577,2829,,119.07
388577,L29645,,96.24
388577,2840,,49.24
388577,L47222,,442.51
388579,2849,,548.41
388579,L29646,,213.9
388579,2826,,363.25
388579,396,,235.85
388579,2825,,205.84
388579,784,,0
388579,784,,196.67
388579,2824,,636.03
388579,2841,,106.33
388579,CMS201,,544.62
388581,2849,,548.41
388581,L29646,,213.9
388581,2826,,363.25
388581,396,,235.85
388581,2825,,205.84
388581,784,,0
388581,784,,196.67
388581,2824,,636.03
388581,2841,,106.33
388581,CMS201,,544.62
388583,2849,,548.41
388583,L29646,,213.9
388583,2826,,363.25
388583,396,,235.85
388583,2825,,205.84
388583,784,,0
388583,784,,196.67
388583,2824,,636.03
388583,2841,,106.33
388583,CMS201,,544.62
388585,2849,,548.41
388585,L29646,,213.9
388585,2826,,363.25
388585,396,,235.85
388585,2825,,205.84
388585,784,,0
388585,784,,196.67
388585,2824,,636.03
388585,2841,,106.33
388585,CMS201,,544.62
388587,2847,,644.51
388587,L29645,,96.24
388587,2840,,72.98
388587,L25266,,46.29
388587,2829,,139.4
388587,CMS025,,625.67
388589,2847,,644.51
388589,L29645,,96.24
388589,2840,,72.98
388589,L25266,,46.29
388589,2829,,139.4
388589,CMS025,,625.67
388591,2847,,644.51
388591,L29645,,96.24
388591,2840,,72.98
388591,L25266,,46.29
388591,2829,,139.4
388591,CMS025,,625.67
388593,2847,,644.51
388593,L29645,,96.24
388593,2840,,72.98
388593,L25266,,46.29
388593,2829,,139.4
388593,CMS025,,625.67
388595,2847,,782.82
388595,591,,258.69
388595,396,,235.85
388595,2825,,205.84
388595,784,,0
388595,784,,196.67
388595,2824,,636.03
388595,2841,,106.33
388595,CMS201,,482.66
388595,2839,,202.03
388597,2847,,782.82
388597,591,,258.69
388597,396,,235.85
388597,2825,,205.84
388597,784,,0
388597,784,,196.67
388597,2824,,636.03
388597,2841,,106.33
388597,CMS201,,482.66
388597,2839,,202.03
373901,2849,,566.07
373901,591,,157.98
373901,2828,,475.92
373901,2825,,205.84
373901,784,,0
373901,784,,196.67
373901,2824,,248.92
373901,396,,421.56
373901,2841,,106.33
373901,CMS201,,544.62
388599,2847,,782.82
388599,591,,258.69
388599,396,,235.85
388599,2825,,205.84
388599,784,,0
388599,784,,196.67
388599,2824,,636.03
388599,2841,,106.33
388599,CMS201,,482.66
388599,2839,,202.03
388601,2847,,782.82
388601,591,,258.69
388601,396,,235.85
388601,2825,,205.84
388601,784,,0
388601,784,,196.67
388601,2824,,636.03
388601,2841,,106.33
388601,CMS201,,482.66
388601,2839,,202.03
388603,2847,,460.54
388603,L44064,,174.45
388603,613,,0
388603,613,,101.21
388603,2839,,186.49
388603,2822,,78.37
388603,3441,,86.89
388605,2847,,460.54
388605,L44064,,174.45
388605,613,,0
388605,613,,101.21
388605,2839,,186.49
388605,2822,,78.37
388605,3441,,86.89
373911,2849,,449.29
373911,1439,,133.59
373911,590,,10.86
373911,2830,,35.73
373911,2831,,115.73
373911,2829,,512.93
388607,2847,,460.54
388607,L44064,,174.45
388607,613,,0
388607,613,,101.21
388607,2839,,186.49
388607,2822,,78.37
388607,3441,,86.89
388609,2847,,460.54
388609,L44064,,174.45
388609,613,,0
388609,613,,101.21
388609,2839,,186.49
388609,2822,,78.37
388609,3441,,86.89
388611,2847,,706.68
388611,1439,,69
388611,2829,,84.95
388611,2830,,10.86
388611,590,,44.09
388611,CMS006,,578.49
388611,2833,,187.43
388611,2835,,270.22
388611,L44071,,87.07
388611,2834,,678.19
388611,CMS025,,625.67
388613,2847,,706.68
388613,1439,,69
388613,2829,,84.95
388613,2830,,10.86
388613,590,,44.09
388613,CMS006,,578.49
388613,2833,,187.43
388613,2835,,270.22
388613,L44071,,87.07
388613,2834,,678.19
388613,CMS025,,625.67
388615,2847,,706.68
388615,1439,,69
388615,2829,,84.95
388615,2830,,10.86
388615,590,,44.09
388615,CMS006,,578.49
388615,2833,,187.43
388615,2835,,270.22
388615,L44071,,87.07
388615,2834,,678.19
388615,CMS025,,625.67
388617,2847,,706.68
388617,1439,,69
388617,2829,,84.95
388617,2830,,10.86
388617,590,,44.09
388617,CMS006,,578.49
388617,2833,,187.43
388617,2835,,270.22
388617,L44071,,87.07
388617,2834,,678.19
388617,CMS025,,625.67
388619,1628,,294.34
388619,531,,169.53
388619,4070,,75.62
388619,2836,,179.51
388619,L27761,,138.5
388619,2820,,279.4
388619,L47106,,131.48
388619,CMS003,,156.44
388619,3441,,241.75
388619,2839,,186.49
388619,2822,,118.35
388621,1628,,294.34
388621,531,,169.53
388621,4070,,75.62
388621,2836,,179.51
388621,L27761,,138.5
388621,2820,,279.4
388621,L47106,,131.48
388621,CMS003,,156.44
388621,3441,,241.75
388621,2839,,186.49
388621,2822,,118.35
388621,2847,,283.55
388623,1628,,294.34
388623,531,,169.53
388623,4070,,75.62
388623,2836,,179.51
388623,L27761,,138.5
388623,2820,,279.4
388623,L47106,,131.48
388623,CMS003,,156.44
388623,3441,,241.75
388623,2839,,186.49
388623,2822,,118.35
388623,2847,,283.55
388625,1628,,294.34
388625,531,,169.53
388625,4070,,75.62
388625,2836,,179.51
388625,L27761,,138.5
388625,2820,,279.4
388625,L47106,,131.48
388625,CMS003,,156.44
388625,3441,,241.75
388625,2839,,186.49
388625,2822,,118.35
388625,2847,,283.55
373921,2849,,648.12
373921,L26343,,347.34
373921,L47118,,200.52
373921,2833,,187.43
373921,2835,,270.22
373921,L44071,,613.46
373921,2829,,115.73
373921,2831,,153.32
373921,3435,,282.76
373921,1439,,449.29
388627,1628,,294.34
388627,531,,169.53
388627,4070,,75.62
388627,2836,,179.51
388627,L27761,,138.5
388627,2820,,279.4
388627,L47106,,131.48
388627,CMS003,,156.44
388627,3441,,241.75
388627,2839,,186.49
388627,2822,,118.35
388627,2847,,283.55
388629,2849,,316.93
388629,L29482,,101.37
388629,2839,,202.03
388631,2849,,316.93
388631,L29482,,101.37
388631,2839,,202.03
388633,2849,,316.93
388633,L29482,,101.37
388633,2839,,202.03
388635,2847,,221.48
388635,CMS003,,219.71
388635,CMS004,,218.84
388635,2820,,275.01
388635,2867,,80.68
388635,2836,,243.45
373931,2849,,546.21
373931,2828,,475.92
373931,2825,,205.84
373931,784,,0
373931,784,,196.67
373931,2824,,225.99
373931,2266,,510.05
373931,L47722,,112.32
373931,CMS201,,296.62
373931,591,,566.07
373941,2849,,941.39
373941,622,,142.52
373941,CMS020,,144.35
373941,CMS017,,781.65
373941,CMS006,,115.88
373941,3435,,226.74
373941,2829,,119.07
373941,L29645,,228.6
373941,L25263,,202.02
373941,L23103,,213.36
373951,2849,,512.93
373951,2829,,119.07
373951,L29645,,96.24
373951,2840,,49.24
373951,L47222,,442.51
387699,543,,0
387699,543,,73.33
387699,545,,187.07
387699,L48488,,206.55
387699,483,,628.78
387699,2101,,253.47
387699,L48486,,0
387699,L48486,,246.07
387699,L48467,,239.65
387699,L48463,,668.02
387699,L48483,,337.88
387701,543,,0
387701,543,,73.33
387701,545,,187.07
387701,L48488,,206.55
387701,483,,628.78
387701,2101,,253.47
387701,L48486,,0
387701,L48486,,246.07
387701,L48467,,239.65
387701,L48463,,668.02
387701,L48483,,337.88
387703,543,,0
387703,543,,73.33
387703,545,,187.07
387703,L48488,,206.55
387703,483,,628.78
387703,2101,,253.47
387703,L48486,,0
387703,L48486,,246.07
387703,L48467,,239.65
387703,L48463,,668.02
387703,L48483,,337.88
387705,543,,73.33
387705,545,,187.07
387705,L48488,,206.55
387705,483,,628.78
387705,2101,,253.47
387705,L48486,,0
387705,L48486,,246.07
387705,L48467,,239.65
387705,L48463,,668.02
387705,L48483,,337.88
387705,543,,0
387707,543,,73.33
387707,545,,187.07
387707,L48488,,206.55
387707,483,,628.78
387707,2101,,253.47
387707,L48486,,0
387707,L48486,,246.07
387707,L48467,,239.65
387707,L48463,,668.02
387707,L48483,,337.88
387707,543,,0
387709,543,,73.33
387709,545,,187.07
387709,L48488,,206.55
387709,483,,628.78
387709,2101,,253.47
387709,L48486,,0
387709,L48486,,246.07
387709,L48467,,239.65
387709,L48463,,668.02
387709,L48483,,337.88
387709,543,,0
387711,L48486,,0
387711,L48486,,246.07
387711,L48467,,239.65
387711,L48463,,668.02
387711,L48483,,337.88
387711,543,,0
387711,543,,73.33
387711,545,,187.07
387711,L48488,,206.55
387711,483,,628.78
387711,2101,,253.47
387713,L48486,,0
387713,L48486,,246.07
387713,L48467,,239.65
387713,L48463,,668.02
387713,L48483,,337.88
387713,543,,0
387713,543,,73.33
387713,545,,187.07
387713,L48488,,206.55
387713,483,,628.78
387713,2101,,253.47
387715,L48486,,0
387715,L48486,,246.07
387715,L48467,,239.65
387715,L48463,,668.02
387715,L48483,,337.88
387715,543,,0
387715,543,,73.33
387715,545,,187.07
387715,L48488,,206.55
387715,483,,628.78
387715,2101,,253.47
387717,L48486,,246.07
387717,L48467,,239.65
387717,L48463,,668.02
387717,L48483,,337.88
387717,543,,0
387717,543,,73.33
387717,545,,187.07
387717,L48488,,206.55
387717,483,,628.78
387717,2101,,253.47
387717,L48486,,0
387719,L48486,,246.07
387719,L48467,,239.65
387719,L48463,,668.02
387719,L48483,,337.88
387719,543,,0
387719,543,,73.33
387719,545,,187.07
387719,L48488,,206.55
387719,483,,628.78
387719,2101,,253.47
387719,L48486,,0
387721,L48486,,246.07
387721,L48467,,239.65
387721,L48463,,668.02
387721,L48483,,337.88
387721,543,,0
387721,543,,73.33
387721,545,,187.07
387721,L48488,,206.55
387721,483,,628.78
387721,2101,,253.47
387721,L48486,,0
387769,1628,,199.24
387769,2693,,238.99
387769,282,,127.76
387769,373,,431.63
387769,2699,,203.52
387769,654,,117.47
387771,1628,,199.24
387771,2693,,238.99
387771,282,,127.76
387771,373,,431.63
387771,2699,,203.52
387771,654,,117.47
387773,1628,,199.24
387773,2693,,238.99
387773,282,,127.76
387773,373,,431.63
387773,2699,,203.52
387773,654,,117.47
387775,1628,,199.24
387775,2693,,238.99
387775,282,,127.76
387775,373,,431.63
387775,2699,,203.52
387775,654,,117.47
387775,1629,,703.13
387775,1636,,569.24
387775,CMS105,,0
387775,CMS105,,150.34
387775,3157,,0
387777,1628,,199.24
387777,2693,,238.99
387777,282,,127.76
387777,373,,431.63
387777,2699,,203.52
387777,654,,117.47
387777,1629,,703.13
387777,1636,,569.24
387777,CMS105,,0
387777,CMS105,,150.34
387777,3157,,0
387779,1628,,199.24
387779,2693,,238.99
387779,282,,127.76
387779,373,,431.63
387779,2699,,203.52
387779,654,,117.47
387779,1629,,703.13
387779,1636,,569.24
387779,CMS105,,0
387779,CMS105,,150.34
387779,3157,,0
387781,1628,,199.24
387781,2693,,238.99
387781,282,,127.76
387781,373,,431.63
387781,2699,,203.52
387781,654,,117.47
387781,1629,,703.13
387781,1636,,569.24
387781,CMS105,,0
387781,CMS105,,150.34
387781,3157,,0
387781,3157,,0
387783,1628,,199.24
387783,2693,,238.99
387783,282,,127.76
387783,373,,431.63
387783,2699,,203.52
387783,654,,117.47
387783,1629,,703.13
387783,1636,,569.24
387783,CMS105,,0
387783,CMS105,,150.34
387783,3157,,0
387783,3157,,0
387785,1628,,199.24
387785,2693,,238.99
387785,282,,127.76
387785,373,,431.63
387785,2699,,203.52
387785,654,,117.47
387785,1629,,703.13
387785,1636,,569.24
387785,CMS105,,0
387785,CMS105,,150.34
387785,3157,,0
387785,3157,,0
387787,1629,,703.13
387787,1636,,569.24
387787,CMS105,,0
387787,CMS105,,150.34
387787,3157,,0
387787,3157,,0
387787,3157,,1511.57
387789,1629,,703.13
387789,1636,,569.24
387789,CMS105,,0
387789,CMS105,,150.34
387789,3157,,0
387789,3157,,0
387789,3157,,1511.57
387791,1629,,703.13
387791,1636,,569.24
387791,CMS105,,0
387791,CMS105,,150.34
387791,3157,,0
387791,3157,,0
387791,3157,,1511.57
387793,1629,,703.13
387793,1636,,569.24
387793,CMS105,,0
387793,CMS105,,150.34
387793,3157,,0
387793,3157,,0
387793,3157,,1511.57
387793,2111,,0
387795,1629,,703.13
387795,1636,,569.24
387795,CMS105,,0
387795,CMS105,,150.34
387795,3157,,0
387795,3157,,0
387795,3157,,1511.57
387795,2111,,0
388981,719,,110.44
388981,4263,,285.99
388981,13,,104.38
388981,L01218,,774.96
388981,1218,,878.66
388981,L01211,,495.49
388983,719,,704.3
388983,1984,,81.53
388983,L15621,,42.09
388983,L27691,,440.43
388983,2049,,148.13
388983,1181,,111.87
388985,719,,312.92
388985,13,,205.04
388985,L01211,,351.83
388985,6233,,42.87
388985,1181,,111.87
388985,719,,0
388987,282,,238.99
388987,2693,,262.01
388987,1002,,808.12
388987,1610,,3039.84
388987,13,,104.38
388987,L01218,,774.96
388987,1218,,682.98
388987,1181,,111.87
388989,719,,111.87
388989,1181,,221.32
388989,13,,2990.61
388989,158,,763.06
388989,1628,,353.14
388989,2050,,80.44
388979,719,,165.96
388979,2049,,231.37
388979,3907,,52.01
388979,6233,,115.9
388979,L01215,,209.63
388979,L15663,,56.54
388979,1181,,111.87
389129,282,,360.96
389129,2634,,190.7
389129,654,,159.04
389129,CMS095,,176.18
389129,3087,,217.12
389129,2628,,159.67
389131,282,,360.96
389131,2634,,190.7
389131,654,,159.04
389131,CMS095,,176.18
389131,3087,,276.16
389131,373,,127.76
389133,282,,529.85
389133,2625,,219.72
389133,531,,276.24
389133,1002,,65.58
389133,1628,,199.24
389133,2693,,238.99
389135,282,,700.68
389135,2627,,196.33
389135,1629,,308.13
